home_team,date,plays
CLE,20091114,"[(""MISS Williams 7' Running Jump Shot"", 22.2), (""MISS Maynor 3' Layup"", 20.4), (""MISS Maynor 14' Jump Shot"", 20.5), (""Parker 25' 3PT Jump Shot (14 PTS) (James 9 AST)"", 39.9), (""MISS Okur 3' Jump Shot"", 23.1), (""'Okur  Tip Shot (13 PTS)'"", 23.1), (""Maynor 6' Jump Bank Shot (22 PTS)"", 31.3), (""James 1' Driving Layup (16 PTS)"", 34.4), (""MISS Kirilenko 28' 3PT Jump Shot"", 48.8), (""MISS Okur 25' 3PT Jump Shot"", 38.7)]"
MIA,20091114,"[(""MISS Arroyo 24' 3PT Jump Shot"", 24.6), (""MISS Richardson 25' 3PT Jump Shot"", 29.2), (""Alston 26' 3PT Jump Shot (10 PTS) (Douglas-Roberts 1 AST)"", 32.8), (""'MISS Beasley  3PT Jump Shot'"", 28.8), (""Williams 17' Jump Shot (12 PTS) (Douglas-Roberts 2 AST)"", 23.2), (""MISS Beasley 24' 3PT Jump Shot"", 33.0), (""Richardson 25' 3PT Jump Bank Shot (13 PTS)"", 33.4), (""'MISS Alston  Driving Layup'"", 41.2), (""'Lopez  Tip Shot (17 PTS)'"", 42.9), (""Wade 26' 3PT Jump Shot (22 PTS)"", 94.2)]"
CHI,20091114,[]
MEM,20091114,[]
MIL,20091114,"[(""Bell 27' 3PT Jump Shot (12 PTS) (Ridnour 4 AST)"", 24.4), (""Maggette 26' 3PT Jump Shot (20 PTS) (Ellis 4 AST)"", 25.1), (""Jennings 27' 3PT Jump Shot (48 PTS)"", 30.3), (""MISS Maggette 26' 3PT Jump Shot"", 30.6), (""MISS Morrow 25' 3PT Jump Shot"", 57.1)]"
SA,20091114,"[(""MISS Parker 26' 3PT Jump Shot"", 24.6), (""MISS Parker 34' 3PT Jump Shot"", 48.7)]"
DET,20091115,"[(""MISS Gordon 27' 3PT Jump Shot"", 44.3)]"
OKC,20091115,"[(""MISS Davis 27' 3PT Jump Shot"", 24.2), (""Westbrook 16' Jump Shot (17 PTS) (Krstic 1 AST)"", 20.1), (""'Kaman  Layup (25 PTS) (Davis 6 AST)'"", 21.5), (""MISS Westbrook 16' Jump Shot"", 27.5), (""Davis 25' 3PT Jump Shot (22 PTS)"", 29.4)]"
PHX,20091115,"[(""Frye 25' 3PT Jump Shot (20 PTS) (Nash 9 AST)"", 28.2), (""Turkoglu 25' 3PT Jump Shot (18 PTS) (Bosh 2 AST)"", 29.0), (""MISS Nash 24' 3PT Jump Shot"", 36.0), (""Turkoglu 23' Jump Shot (20 PTS)"", 28.6), (""'Nash  Driving Layup (22 PTS)'"", 25.0), (""MISS Turkoglu 25' 3PT Jump Shot"", 51.6), (""MISS Nash 25' 3PT Jump Shot"", 27.6), (""'Raptors Rebound'"", 20.7), (""MISS Turkoglu 20' Step Back Jump Shot"", 78.5)]"
LAL,20091115,[]
ATL,20091116,"[(""MISS Johnson 1' Driving Layup"", 21.0), (""'MISS Blake  3PT Jump Shot'"", 36.2), (""MISS Johnson 11' Jump Bank Shot"", 20.3), (""'MISS Blake  3PT Jump Shot'"", 42.6), (""MISS Johnson 6' Jump Shot"", 23.1), (""Roy 1' Driving Layup (17 PTS)"", 34.0), (""Johnson 1' Driving Layup (25 PTS)"", 40.0), (""MISS Roy 11' Fadeaway Jumper"", 48.9), (""Fernandez 27' 3PT Fadeaway Jumper (13 PTS)"", 48.7), (""''"", 50.0)]"
ORL,20091116,[]
MIL,20091116,"[(""MISS Jennings 27' 3PT Jump Shot"", 20.8), (""MISS Ilyasova 27' 3PT Jump Shot"", 22.7), (""Ilyasova 26' 3PT Jump Shot (16 PTS) (Ridnour 6 AST)"", 30.9), (""'MISS Nowitzki  Layup'"", 22.2), (""MISS Terry 18' Jump Shot"", 23.0), (""'MISS Gooden  Layup'"", 23.7), (""'Gooden  Tip Shot (20 PTS)'"", 23.7), (""Jennings 6' Running Jump Shot (23 PTS)"", 30.0), (""Terry 13' Jump Shot (17 PTS)"", 25.6), (""MISS Ridnour 6' Jump Shot"", 37.4), (""'Bogut REBOUND (Off:2 Def:3)'"", 23.3), (""MISS Jennings 26' 3PT Jump Shot"", 49.4), (""''"", 50.0)]"
CLE,20091117,"[(""MISS Morrow 24' 3PT Jump Shot"", 24.5)]"
MIA,20091117,[]
NJ,20091117,[]
NO,20091117,[]
HOU,20091117,"[(""MISS Brooks 24' 3PT Jump Shot"", 22.0), (""MISS Battier 25' 3PT Jump Shot"", 28.7)]"
DEN,20091117,[]
SAC,20091117,[]
LAL,20091117,[]
ATL,20091118,[]
IND,20091118,"[(""MISS Harrington 25' 3PT Jump Shot"", 23.5), (""MISS Hughes 4' Jump Shot"", 21.6), (""Hughes 1' Layup (21 PTS)"", 21.7)]"
ORL,20091118,[]
PHI,20091118,"[(""MISS Augustin 26' 3PT Jump Shot"", 20.2), (""MISS Jackson 26' 3PT Jump Shot"", 21.0), (""'MISS Augustin  3PT Jump Shot'"", 27.1), (""Jackson 26' 3PT Jump Shot (26 PTS) (Wallace 1 AST)"", 29.1), (""MISS Jackson 20' Jump Shot"", 23.4), (""'MISS Iguodala Free Throw 1 of 2'"", 20.8), (""'MISS Diaw  3PT Jump Shot'"", 47.6), (""'Williams  Layup (19 PTS) (Iguodala 3 AST)'"", 43.7)]"
WSH,20091118,[]
BOS,20091118,[]
MEM,20091118,[]
MIL,20091118,[]
MIN,20091118,[]
UTAH,20091118,[]
DAL,20091118,"[(""'Gooden  Driving Layup (17 PTS) (Terry 2 AST)'"", 20.9), (""MISS Hill 5' Jump Shot"", 22.9), (""MISS Terry 22' Jump Shot"", 35.5), (""'Nowitzki REBOUND (Off:3 Def:6)'"", 24.3), (""'Nowitzki  Running Tip Shot (30 PTS)'"", 35.8), (""Duncan 5' Turnaround Bank Shot (22 PTS)"", 42.0), (""MISS Terry 19' Jump Shot"", 48.0), (""''"", 50.0)]"
POR,20091118,"[(""MISS Blake 24' 3PT Jump Shot"", 29.4), (""Blake 25' 3PT Jump Shot (15 PTS) (Aldridge 2 AST)"", 29.2)]"
NO,20091119,"[(""Stojakovic 29' 3PT Jump Shot (25 PTS) (West 4 AST)"", 24.8), (""MISS Richardson 26' 3PT Jump Shot"", 23.7), (""MISS Richardson 26' 3PT Jump Shot"", 20.9)]"
SA,20091119,"[(""MISS Kirilenko 25' 3PT Jump Shot"", 26.4), (""Boozer 2' Layup (17 PTS) (D. Williams 8 AST)"", 21.2)]"
LAL,20091119,[]
IND,20091120,[]
PHI,20091120,[]
TOR,20091120,"[(""Bargnani 26' 3PT Jump Shot (23 PTS) (Turkoglu 7 AST)"", 21.4), (""MISS Chalmers 29' 3PT Jump Shot"", 20.6)]"
ATL,20091120,"[(""'Landry Free Throw 1 of 2 (17 PTS)'"", 24.3), (""'Landry Free Throw 2 of 2 (18 PTS)'"", 26.8), (""MISS Bibby 17' Jump Shot"", 43.9), (""'Smith  Putback Dunk (9 PTS)'"", 48.0)]"
BOS,20091120,"[(""MISS Rondo 7' Running Jump Shot"", 21.0), (""MISS Garnett 21' Jump Shot"", 21.5)]"
OKC,20091120,[]
DAL,20091120,[]
MIL,20091120,[]
GS,20091120,[]
LAC,20091120,[]
NJ,20091121,"[(""MISS Williams 25' 3PT Jump Shot"", 25.5)]"
CLE,20091121,[]
MEM,20091121,"[(""Bell 24' 3PT Jump Shot (19 PTS) (Ridnour 12 AST)"", 23.6), (""'MISS Mayo  3PT Jump Shot'"", 25.0), (""MISS Mayo 26' 3PT Jump Shot"", 27.4)]"
NO,20091121,[]
HOU,20091121,[]
SA,20091121,[]
DEN,20091121,[]
UTAH,20091121,"[(""Villanueva 8' Running Jump Shot (17 PTS)"", 20.4), (""MISS Gordon 18' Jump Shot"", 24.3), (""Kirilenko 24' 3PT Jump Shot (16 PTS) (D. Williams 9 AST)"", 42.8), (""'MISS Gordon  Driving Layup'"", 24.3), (""MISS Millsap 18' Jump Shot"", 48.0), (""''"", 50.0)]"
POR,20091121,[]
TOR,20091122,[]
NY,20091122,"[(""MISS Pierce 25' 3PT Jump Shot"", 20.7), (""Allen 24' 3PT Jump Shot (13 PTS) (Rondo 10 AST)"", 25.8), (""MISS Hughes 25' 3PT Jump Shot"", 27.3), (""'Lee  Layup (19 PTS) (Chandler 1 AST)'"", 21.5), (""Garnett 19' Jump Shot (8 PTS) (Pierce 5 AST)"", 26.0), (""MISS Harrington 28' 3PT Jump Shot"", 44.5), (""'Harrington Free Throw 1 of 2 (25 PTS)'"", 25.1), (""'Harrington Free Throw 2 of 2 (26 PTS)'"", 28.2), (""MISS Rondo 24' 3PT Jump Shot"", 50.3), (""''"", 50.0)]"
CHA,20091122,[]
MIA,20091122,"[(""Wade 24' 3PT Jump Shot (31 PTS)"", 21.4), (""MISS Chalmers 25' 3PT Jump Shot"", 21.8), (""Stojakovic 25' 3PT Jump Shot (14 PTS) (Posey 3 AST)"", 30.8), (""'MISS Jones  3PT Jump Shot'"", 32.6), (""MISS Wade 26' 3PT Jump Shot"", 37.7), (""Haslem 16' Jump Shot (12 PTS) (Chalmers 8 AST)"", 24.2), (""MISS Collison 4' Jump Shot"", 32.2), (""'Thornton REBOUND (Off:1 Def:1)'"", 21.1), (""Haslem 15' Jump Bank Shot (14 PTS) (Chalmers 9 AST)"", 39.2), (""MISS West 17' Jump Shot"", 78.5)]"
PHX,20091122,[]
LAL,20091122,[]
MEM,20091123,[]
SA,20091123,[]
POR,20091123,[]
LAC,20091123,"[(""'MISS Brewer  3PT Jump Shot'"", 24.4)]"
TOR,20091124,[]
WSH,20091124,"[(""Williams 25' 3PT Jump Shot (24 PTS)"", 21.2), (""Arenas 2' Running Layup (17 PTS)"", 22.4), (""MISS Williams 20' Jump Shot"", 78.5)]"
DAL,20091124,"[(""'MISS Radmanovic  3PT Jump Shot'"", 23.0), (""Curry 24' 3PT Jump Shot (14 PTS) (Ellis 8 AST)"", 28.1), (""MISS Barea 24' 3PT Jump Shot"", 25.9)]"
DEN,20091124,[]
UTAH,20091124,[]
LAL,20091124,[]
CHA,20091125,[]
IND,20091125,[]
BOS,20091125,[]
ORL,20091125,"[(""'MISS Pietrus  3PT Jump Shot'"", 25.3), (""MISS Pietrus 24' 3PT Jump Shot"", 34.7), (""MISS Pietrus 24' 3PT Jump Shot"", 40.8), (""MISS Carter 20' Fadeaway Jumper"", 23.7), (""MISS O'Neal 16' Jump Shot"", 32.2), (""'Howard REBOUND (Off:4 Def:12)'"", 21.2), (""'MISS Carter  Driving Layup'"", 34.6), (""'MAGIC Rebound'"", 23.5), (""Carter 28' 3PT Jump Shot (22 PTS) (Lewis 2 AST)"", 46.0), (""'MISS Wade  3PT Jump Shot'"", 34.6), (""MISS Wade 15' Fadeaway Jumper"", 64.2), (""'Beasley  Putback Slam Dunk (15 PTS)'"", 78.5)]"
DET,20091125,[]
MIN,20091125,[]
NO,20091125,"[(""MISS Posey 24' 3PT Jump Shot"", 20.1), (""MISS Jennings 24' 3PT Jump Shot"", 26.8), (""MISS Stojakovic 26' 3PT Jump Shot"", 28.6), (""Collison 26' 3PT Jump Shot (15 PTS)"", 37.0), (""''"", 50.0)]"
HOU,20091125,[]
SA,20091125,[]
PHX,20091125,[]
POR,20091125,[]
SAC,20091125,[]
ATL,20091126,[]
UTAH,20091126,[]
CHA,20091127,[]
MIA,20091127,[]
PHI,20091127,[]
BOS,20091127,[]
DET,20091127,[]
IND,20091127,[]
OKC,20091127,[]
HOU,20091127,[]
DEN,20091127,"[(""Smith 26' 3PT Jump Shot (16 PTS) (Billups 8 AST)"", 22.0), (""MISS Harrington 26' 3PT Fadeaway Jumper"", 37.2), (""MISS Duhon 25' 3PT Jump Shot"", 20.6)]"
MIN,20091127,[]
POR,20091127,[]
SAC,20091127,[]
WSH,20091128,[]
CLE,20091128,[]
MIL,20091128,"[(""Jennings 25' 3PT Jump Shot (18 PTS)"", 23.2), (""MISS Jennings 16' Jump Shot"", 24.6), (""MISS Williams 20' Jump Shot"", 21.1), (""MISS Carter 10' Jump Shot"", 27.8), (""Lewis 11' Jump Shot (14 PTS) (Williams 10 AST)"", 30.2), (""MISS Ilyasova 26' 3PT Jump Shot"", 47.1), (""MISS Ridnour 20' Jump Shot"", 26.1)]"
UTAH,20091128,[]
GS,20091128,[]
DET,20091129,[]
LAC,20091129,"[(""MISS Gay 6' Jump Shot"", 22.2), (""'Thornton  Layup (13 PTS) (Gordon 4 AST)'"", 22.8)]"
TOR,20091129,[]
MIA,20091129,"[(""MISS Jones 24' 3PT Jump Shot"", 23.3), (""MISS Wade 25' 3PT Jump Shot"", 27.0)]"
NY,20091129,[]
OKC,20091129,[]
SA,20091129,[]
DEN,20091129,[]
SAC,20091129,[]
LAL,20091129,[]
MIL,20091130,"[(""MISS Salmons 24' 3PT Jump Shot"", 33.3), (""MISS Miller 18' Jump Shot"", 48.0)]"
DAL,20091130,"[(""MISS Kapono 24' 3PT Jump Shot"", 47.5), (""MISS Iguodala 18' Jump Shot"", 26.6), (""Iguodala 24' 3PT Jump Shot (19 PTS) (Young 1 AST)"", 38.7), (""Terry 17' Turnaround Jump Shot (7 PTS)"", 43.9), (""MISS Iguodala 19' Jump Shot"", 48.0)]"
UTAH,20091130,[]
GS,20091130,[]
CHA,20091201,[]
TOR,20091201,[]
NY,20091201,[]
DEN,20091201,[]
POR,20091201,[]
LAL,20091201,[]
ATL,20091202,[]
CLE,20091202,[]
ORL,20091202,[]
WSH,20091202,"[(""MISS Bogut 9' Jump Shot"", 20.5), (""'Haywood  Slam Dunk (8 PTS) (Boykins 4 AST)'"", 27.7), (""MISS Jennings 12' Jump Shot"", 28.9), (""MISS Bell 26' 3PT Jump Shot"", 54.7), (""Jennings 25' 3PT Jump Shot (17 PTS)"", 35.0), (""MISS Ridnour 26' 3PT Jump Shot"", 94.2)]"
NJ,20091202,[]
CHI,20091202,[]
MIN,20091202,"[(""Gomes 25' 3PT Jump Shot (20 PTS) (Flynn 9 AST)"", 21.0), (""MISS Conley 25' 3PT Jump Shot"", 27.9), (""'MISS Gomes  3PT Jump Shot'"", 39.9), (""MISS Mayo 12' Jump Shot"", 22.4), (""'MISS Flynn  Driving Layup'"", 33.3), (""MISS Mayo 11' Running Jump Shot"", 21.4), (""'Mayo REBOUND (Off:1 Def:2)'"", 20.5), (""'MISS Sessions Free Throw 1 of 2'"", 34.0)]"
OKC,20091202,[]
SAC,20091202,[]
LAC,20091202,[]
SA,20091203,"[(""MISS Mason Jr. 24' 3PT Jump Shot"", 20.4)]"
DEN,20091203,[]
GS,20091203,"[(""MISS Ellis 3' Running Jump Shot"", 21.2), (""Lowry 2' Driving Layup (11 PTS) (Brooks 7 AST)"", 27.8), (""Morrow 3' Driving Finger Roll Layup (21 PTS)"", 27.8)]"
WSH,20091204,"[(""Bargnani 25' 3PT Jump Shot (14 PTS) (Calderon 8 AST)"", 29.5), (""MISS Bargnani 16' Jump Shot"", 23.5), (""MISS Bargnani 25' 3PT Jump Shot"", 38.5), (""Bosh 6' Hook Shot (27 PTS)"", 26.1), (""MISS Boykins 14' Jump Shot"", 32.4), (""'Boykins REBOUND (Off:2 Def:4)'"", 21.3), (""Arenas 17' Running Jump Shot (31 PTS)"", 27.8), (""MISS Turkoglu 26' 3PT Jump Shot"", 49.4), (""''"", 50.0)]"
ATL,20091204,[]
CLE,20091204,[]
DET,20091204,[]
MEM,20091204,[]
NJ,20091204,"[(""Jackson 25' 3PT Jump Shot (28 PTS) (Wallace 5 AST)"", 22.4), (""MISS Jackson 25' 3PT Jump Shot"", 21.0)]"
NO,20091204,[]
OKC,20091204,[]
UTAH,20091204,[]
