home_team,away_team,date,box_score,play_by_play,article
SAC,OKC,20180222,,"[(""MISS Hield 8' Running Jump Shot"", 20.3), (""MISS Westbrook 25' 3PT Jump Shot"", 27.4), (""MISS Temple 26' 3PT Jump Shot"", 39.9), (""MISS Randolph 10' Hook Shot"", 27.3), (""MISS Hield 2' Driving Layup"", 25.5), (""MISS Carter 32' 3PT Pullup Jump Shot"", 62.5), (""MISS Carter 15' Fadeaway Jumper"", 36.4), (""Jackson 1' Tip Layup Shot (4 PTS)"", 42.6), (""Westbrook 26' 3PT Jump Shot (17 PTS) (Anthony 1 AST)"", 50.3)]",
GSW,LAC,20180222,,"[(""MISS Teodosic 26' 3PT Jump Shot"", 20.7)]",
DET,BOS,20180223,,[],
IND,ATL,20180223,,[],
WAS,CHO,20180223,,[],
TOR,MIL,20180223,,"[(""MISS VanVleet 25' 3PT Jump Shot"", 24.3), (""Bledsoe 3' Driving Layup (21 PTS)"", 21.2), (""MISS DeRozan 2' Driving Reverse Layup"", 23.6), (""Antetokounmpo 12' Fadeaway Jumper (22 PTS)"", 21.4), (""MISS Bledsoe 14' Pullup Jump Shot"", 23.0), (""MISS DeRozan 19' Pullup Jump Shot"", 32.8), (""MISS Middleton 18' Pullup Jump Shot"", 21.4), (""Valanciunas 1' Driving Dunk (8 PTS) (Miles 1 AST)"", 48.0), (""''"", 50.0)]",
HOU,MIN,20180223,,[],
MEM,CLE,20180223,,[],
NOP,MIA,20180223,,"[(""MISS Davis 25' 3PT Jump Shot"", 20.5), (""Davis 16' Jump Shot (36 PTS) (Holiday 6 AST)"", 34.0), (""MISS Wade 20' Step Back Jump Shot"", 26.6), (""Dragic 1' Putback Layup (25 PTS)"", 27.4), (""MISS Davis 1' Cutting Layup Shot"", 48.0), (""''"", 50.0)]",
DEN,SAS,20180223,,"[(""MISS Anderson 24' 3PT Jump Shot"", 32.7), (""MISS Aldridge 3' Driving Finger Roll Layup"", 23.7), (""Harris 16' Step Back Jump Shot (21 PTS)"", 20.9)]",
UTA,POR,20180223,,[],
LAL,DAL,20180223,,[],
PHI,ORL,20180224,,[],
MIA,MEM,20180224,,[],
NYK,BOS,20180224,,[],
GSW,OKC,20180224,,[],
MIN,CHI,20180224,,[],
UTA,DAL,20180224,,"[(""MISS Barnes 24' 3PT Jump Shot"", 20.5)]",
SAC,LAL,20180224,,[],
MIL,NOP,20180225,,"[(""MISS Bledsoe 25' 3PT Jump Shot"", 20.5), (""Holiday 26' 3PT Jump Shot (32 PTS)"", 24.2), (""Middleton 14' Step Back Jump Shot (19 PTS)"", 23.8), (""Moore 1' Layup (11 PTS) (Rondo 11 AST)"", 30.9), (""Bledsoe 17' Jump Shot (20 PTS) (Antetokounmpo 5 AST)"", 25.6), (""MISS Moore 11' Jump Shot"", 35.8), (""'Pelicans Rebound'"", 24.3), (""MISS Mirotic 28' 3PT Jump Shot"", 50.3), (""''"", 50.0)]",
CLE,SAS,20180225,,[],
WAS,PHI,20180225,,[],
DEN,HOU,20180225,,"[(""MISS Harris 26' 3PT Jump Shot"", 21.0)]",
ATL,LAL,20180226,,[],
BOS,MEM,20180226,,[],
NYK,GSW,20180226,,[],
TOR,DET,20180226,,[],
NOP,PHO,20180226,,[],
OKC,ORL,20180226,,[],
DAL,IND,20180226,,"[(""MISS Oladipo 26' 3PT Pullup Jump Shot"", 30.9)]",
UTA,HOU,20180226,,[],
SAC,MIN,20180226,,[],
CLE,BRK,20180227,,"[(""Russell 25' 3PT Jump Shot (22 PTS)"", 21.9), (""MISS Russell 26' 3PT Jump Shot"", 23.4), (""Russell 25' 3PT Jump Shot (25 PTS) (Crabbe 1 AST)"", 27.9), (""Crabbe 1' Driving Layup (10 PTS) (Russell 5 AST)"", 21.1), (""Nance Jr. 14' Jump Shot (8 PTS) (James 11 AST)"", 20.2), (""MISS James 4' Driving Layup"", 22.5), (""Clarkson 28' 3PT Jump Shot (14 PTS) (G. Hill 5 AST)"", 39.4), (""Crabbe 12' Driving Floating Jump Shot (13 PTS) (Dinwiddie 11 AST)"", 28.2), (""Hood 13' Pullup Jump Shot (13 PTS)"", 31.6), (""MISS Russell 24' 3PT Jump Shot"", 49.4)]",
MIA,PHI,20180227,,"[(""Embiid 25' 3PT Jump Shot (21 PTS) (Redick 3 AST)"", 21.0), (""MISS Redick 25' 3PT Jump Shot"", 32.0), (""MISS Wade 27' 3PT Jump Shot"", 28.8), (""Embiid 1' Driving Layup (23 PTS) (Redick 4 AST)"", 23.5), (""Wade 21' Step Back Jump Shot (27 PTS)"", 55.8), (""MISS Redick 26' 3PT Jump Shot"", 96.0)]",
MIL,WAS,20180227,,"[(""MISS Bledsoe 28' 3PT Jump Shot"", 21.4), (""MISS Antetokounmpo 12' Jump Shot"", 36.4), (""MISS Henson 1' Tip Dunk Shot"", 42.6)]",
POR,SAC,20180227,,[],
DEN,LAC,20180227,,[],
DET,MIL,20180228,,[],
ORL,TOR,20180228,,[],
ATL,IND,20180228,,"[(""MISS Oladipo 25' 3PT Jump Shot"", 21.2)]",
BOS,CHO,20180228,,[],
WAS,GSW,20180228,,[],
MEM,PHO,20180228,,[],
DAL,OKC,20180228,,"[(""Felton 25' 3PT Jump Shot (10 PTS) (George 6 AST)"", 20.7), (""MISS Matthews 27' 3PT Pullup Jump Shot"", 27.0), (""MISS Anthony 24' 3PT Jump Shot"", 32.7), (""MISS George 25' 3PT Jump Shot"", 33.3), (""MISS Anthony 26' 3PT Jump Shot"", 33.9), (""Anthony 2' Driving Finger Roll Layup (12 PTS)"", 24.1), (""MISS Smith Jr. 26' 3PT Pullup Jump Shot"", 42.4), (""MISS Matthews 4' Driving Floating Bank Jump Shot"", 48.0), (""Powell 3' Putback Layup (21 PTS)"", 48.0), (""''"", 50.0)]",
SAS,NOP,20180228,,"[(""Davis 1' Alley Oop Dunk (22 PTS) (Holiday 3 AST)"", 20.7), (""'Murray  3PT Jump Shot (18 PTS) (Bertans 3 AST)'"", 37.1), (""Moore 25' 3PT Jump Shot (17 PTS) (Clark 4 AST)"", 38.1), (""MISS Mills 25' 3PT Jump Shot"", 43.8), (""MISS Holiday 13' Pullup Jump Shot"", 23.2), (""MISS Davis 1' Tip Layup Shot"", 23.5), (""MISS Mills 26' 3PT Jump Shot"", 33.3), (""MISS Gay 29' 3PT Jump Shot"", 39.7)]",
LAC,HOU,20180228,,[],
MIA,LAL,20180301,,[],
CLE,PHI,20180301,,"[(""MISS Hood 25' 3PT Jump Shot"", 23.3), (""Korver 25' 3PT Jump Shot (9 PTS) (James 7 AST)"", 20.3), (""'Saric  3PT Jump Shot (14 PTS) (Simmons 8 AST)'"", 25.6)]",
SAC,BRK,20180301,,"[(""'MISS Russell  3PT Jump Shot'"", 26.7), (""''"", 62.2)]",
POR,MIN,20180301,,[],
ORL,DET,20180302,,"[(""Gordon 26' 3PT Jump Shot (27 PTS) (Vucevic 5 AST)"", 22.9), (""MISS Fournier 24' 3PT Jump Shot"", 25.7), (""MISS Fournier 26' 3PT Jump Shot"", 36.2), (""MISS Bullock 28' 3PT Fadeaway Jumper"", 28.4), (""Fournier 25' 3PT Step Back Jump Shot (10 PTS) (Gordon 2 AST)"", 46.6), (""MISS Drummond 13' Turnaround Hook Shot"", 25.4), (""Ennis III 2' Running Dunk (21 PTS) (Griffin 9 AST)"", 32.7), (""''"", 50.0)]",
PHI,CHO,20180302,,"[(""MISS Batum 28' 3PT Jump Shot"", 20.8)]",
ATL,GSW,20180302,,[],
WAS,TOR,20180302,,[],
CHI,DAL,20180302,,[],
MEM,DEN,20180302,,[],
MIL,IND,20180302,,[],
UTA,MIN,20180302,,[],
LAC,NYK,20180302,,[],
ORL,MEM,20180303,,"[(""'MISS Fournier  3PT Jump Shot'"", 25.7), (""'Simmons  3PT Jump Shot (11 PTS) (Fournier 3 AST)'"", 36.0), (""Simmons 16' Pullup Jump Shot (14 PTS)"", 20.8), (""Augustin 3' Driving Layup (14 PTS)"", 26.3), (""Martin 4' Layup (19 PTS) (Brooks 4 AST)"", 24.5), (""'Augustin REBOUND (Off:0 Def:3)'"", 20.7), (""Fournier 28' 3PT Jump Shot (17 PTS)"", 45.1), (""MISS Martin 25' 3PT Jump Shot"", 34.6)]",
CLE,DEN,20180303,,"[(""Millsap 26' 3PT Jump Shot (11 PTS) (Harris 4 AST)"", 24.3), (""MISS Smith 25' 3PT Jump Shot"", 20.5), (""MISS Smith 25' 3PT Jump Shot"", 20.7)]",
MIA,DET,20180303,,[],
HOU,BOS,20180303,,"[(""MISS Harden 25' 3PT Jump Shot"", 27.8), (""Ariza 25' 3PT Jump Shot (19 PTS) (Paul 7 AST)"", 28.6), (""Ariza 1' Driving Finger Roll Layup (21 PTS)"", 24.9), (""MISS Horford 26' 3PT Jump Shot"", 38.2), (""MISS Horford 8' Jump Shot"", 25.9), (""MISS Smart 26' 3PT Turnaround Jump Shot"", 48.7)]",
SAS,LAL,20180303,,"[(""MISS Gay 26' 3PT Pullup Jump Shot"", 24.9), (""MISS Green 26' 3PT Jump Shot"", 35.0), (""Gasol 19' Jump Shot (17 PTS) (Green 2 AST)"", 22.8), (""Ball 26' 3PT Jump Shot (15 PTS) (Randle 3 AST)"", 39.8), (""Ball 26' 3PT Pullup Jump Shot (18 PTS)"", 41.9)]",
POR,OKC,20180303,,[],
SAC,UTA,20180303,,[],
ATL,PHO,20180304,,"[(""MISS Warren 25' 3PT Jump Shot"", 20.4), (""Prince 25' 3PT Pullup Jump Shot (15 PTS) (Taylor 3 AST)"", 20.8), (""Booker 25' 3PT Jump Shot (20 PTS) (Bender 7 AST)"", 27.1), (""MISS Dorsey 3' Layup"", 22.9), (""MISS Booker 18' Turnaround Jump Shot"", 24.2), (""MISS Prince 9' Driving Floating Jump Shot"", 26.0), (""MISS Harrison 1' Running Layup"", 26.8), (""MISS Jackson 21' Step Back Jump Shot"", 28.0), (""Warren 1' Driving Layup (35 PTS) (Bender 8 AST)"", 34.5), (""Prince 25' 3PT Pullup Jump Shot (22 PTS)"", 60.5), (""MISS Booker 15' Fadeaway Jumper"", 93.4)]",
TOR,CHO,20180304,,[],
WAS,IND,20180304,,"[(""MISS Oladipo 20' Pullup Jump Shot"", 23.7), (""MISS Beal 2' Driving Layup"", 36.9), (""'Bogdanovic REBOUND (Off:0 Def:4)'"", 20.5), (""MISS Beal 14' Driving Floating Jump Shot"", 35.1), (""MISS Beal 26' 3PT Jump Shot"", 40.8), (""MISS Scott 25' 3PT Jump Shot"", 48.7)]",
DAL,NOP,20180304,,[],
MIL,PHI,20180304,,[],
LAC,BRK,20180304,,"[(""MISS Williams 8' Floating Jump Shot"", 22.4), (""MISS Williams 25' 3PT Jump Shot"", 39.6), (""Rivers 26' 3PT Step Back Jump Shot (27 PTS)"", 46.6), (""MISS Harris 27' 3PT Jump Shot"", 43.0), (""MISS Harris 26' 3PT Jump Shot"", 48.7)]",
SAC,NYK,20180304,,"[(""MISS Hardaway Jr. 27' 3PT Jump Shot"", 20.5), (""MISS Burke 24' 3PT Jump Shot"", 20.8), (""Beasley 9' Fadeaway Jumper (6 PTS) (Burke 6 AST)"", 22.4), (""MISS Carter 24' 3PT Jump Shot"", 39.7), (""Bogdanovic 18' Step Back Jump Shot (22 PTS)"", 33.3), (""Labissiere 27' 3PT Jump Shot (14 PTS) (Bogdanovic 7 AST)"", 47.4), (""MISS Burke 49' 3PT Jump Shot"", 48.7)]",
CLE,DET,20180305,,[],
IND,MIL,20180305,,"[(""MISS Bledsoe 5' Running Layup"", 22.6), (""MISS Antetokounmpo 18' Turnaround Jump Shot"", 33.7), (""MISS Antetokounmpo 27' 3PT Jump Shot"", 48.7)]",
MIA,PHO,20180305,,[],
CHI,BOS,20180305,,[],
SAS,MEM,20180305,,"[(""MISS Gasol 31' 3PT Jump Shot"", 36.3)]",
UTA,ORL,20180305,,[],
LAL,POR,20180305,,"[(""'MISS Ball  3PT Jump Shot'"", 22.3), (""Lillard 28' 3PT Jump Shot (35 PTS) (Nurkic 3 AST)"", 23.1), (""Lillard 25' 3PT Jump Shot (38 PTS) (Napier 1 AST)"", 24.6), (""Ball 26' 3PT Jump Shot (10 PTS) (Randle 2 AST)"", 26.8), (""MISS Caldwell-Pope 16' Jump Shot"", 25.2), (""MISS Thomas 25' 3PT Jump Shot"", 44.3)]",
TOR,ATL,20180306,,[],
WAS,MIA,20180306,,"[(""MISS Beal 19' Step Back Jump Shot"", 43.9), (""''"", 50.0)]",
OKC,HOU,20180306,,[],
DAL,DEN,20180306,,[],
POR,NYK,20180306,,[],
GSW,BRK,20180306,,[],
LAC,NOP,20180306,,"[(""MISS Williams 29' 3PT Jump Shot"", 20.8), (""Davis 10' Jump Bank Shot (37 PTS) (Moore 5 AST)"", 21.8), (""MISS Williams 32' 3PT Jump Shot"", 39.7), (""MISS Harrell 1' Tip Layup Shot"", 29.3), (""Davis 12' Turnaround Jump Shot (39 PTS) (Holiday 17 AST)"", 33.0)]",
IND,UTA,20180307,,[],
DET,TOR,20180307,,"[(""Bullock 27' 3PT Jump Shot (19 PTS) (Griffin 2 AST)"", 21.2), (""DeRozan 18' Pullup Jump Shot (32 PTS)"", 20.6), (""Smith 25' 3PT Jump Shot (12 PTS) (Griffin 4 AST)"", 32.6), (""MISS DeRozan 13' Jump Shot"", 33.3), (""'Siakam REBOUND (Off:1 Def:3)'"", 22.6), (""DeRozan 18' Pullup Jump Shot (36 PTS) (Miles 1 AST)"", 34.8), (""Griffin 8' Fadeaway Jumper (25 PTS)"", 29.8), (""'Griffin Free Throw 1 of 1 (26 PTS)'"", 24.1), (""DeRozan 2' Driving Dunk (38 PTS)"", 58.4), (""Griffin 5' Hook Bank Shot (28 PTS) (Bullock 4 AST)"", 48.0), (""''"", 50.0)]",
CHI,MEM,20180307,,"[(""MISS Rathan-Mayes 26' 3PT Jump Shot"", 26.8)]",
MIL,HOU,20180307,,[],
SAC,NOP,20180307,,[],
LAL,ORL,20180307,,"[(""MISS Ball 29' 3PT Jump Shot"", 27.2), (""Gordon 2' Running Layup (28 PTS)"", 55.8), (""'Lopez Free Throw 1 of 2 (26 PTS)'"", 46.7), (""'Lopez Free Throw 2 of 2 (27 PTS)'"", 45.9)]",
DEN,CLE,20180307,,[],
MIA,PHI,20180308,,[],
MIN,BOS,20180308,,[],
OKC,PHO,20180308,,[],
GSW,SAS,20180308,,"[(""MISS Murray 13' Jump Shot"", 22.3), (""Green 6' Jump Shot (11 PTS)"", 23.3), (""MISS Anderson 2' Layup"", 22.5), (""MISS Aldridge 12' Fadeaway Jumper"", 25.9), (""MISS Forbes 28' 3PT Jump Shot"", 44.3)]",
DET,CHI,20180309,,[],
IND,ATL,20180309,,[],
TOR,HOU,20180309,,"[(""Harden 26' 3PT Step Back Jump Shot (40 PTS)"", 25.3), (""DeRozan 11' Pullup Jump Shot (23 PTS)"", 21.9), (""'MISS Paul  3PT Jump Shot'"", 52.4), (""MISS Harden 31' 3PT Jump Shot"", 48.7)]",
MEM,UTA,20180309,,[],
MIL,NYK,20180309,,[],
NOP,WAS,20180309,,[],
DEN,LAL,20180309,,"[(""MISS Ball 24' 3PT Jump Shot"", 31.1)]",
POR,GSW,20180309,,[],
SAC,ORL,20180309,,[],
LAC,CLE,20180309,,[],
MIA,WAS,20180310,,[],
DAL,MEM,20180310,,[],
OKC,SAS,20180310,,[],
LAC,ORL,20180310,,[],
NYK,TOR,20180311,,[],
ATL,CHI,20180311,,[],
MIN,GSW,20180311,,"[(""Durant 25' 3PT Pullup Jump Shot (39 PTS)"", 20.6), (""'MISS Thompson  3PT Jump Shot'"", 36.2), (""Towns 12' Turnaround Fadeaway (29 PTS)"", 21.2), (""MISS Durant 25' 3PT Pullup Jump Shot"", 31.4)]",
NOP,UTA,20180311,,[],
DEN,SAC,20180311,,[],
DAL,HOU,20180311,,[],
BOS,IND,20180311,,"[(""Turner 4' Driving Layup (19 PTS)"", 34.3), (""MISS Rozier 12' Driving Finger Roll Layup"", 27.0), (""MISS Rozier 20' Pullup Jump Shot"", 48.0)]",
LAL,CLE,20180311,,[],
HOU,SAS,20180312,,[],
MEM,MIL,20180312,,[],
OKC,SAC,20180312,,[],
POR,MIA,20180312,,[],
PHI,IND,20180313,,"[(""MISS Embiid 27' 3PT Jump Shot"", 37.8)]",
WAS,MIN,20180313,,[],
ATL,OKC,20180313,,[],
NYK,DAL,20180313,,[],
CHI,LAC,20180313,,[],
NOP,CHO,20180313,,"[(""Holiday 26' 3PT Pullup Jump Shot (18 PTS) (Davis 3 AST)"", 26.6), (""MISS Walker 26' 3PT Jump Shot"", 27.4)]",
SAS,ORL,20180313,,[],
UTA,DET,20180313,,[],
LAL,DEN,20180313,,[],
ORL,MIL,20180314,,[],
BOS,WAS,20180314,,"[(""MISS Porter Jr. 25' 3PT Jump Shot"", 21.6), (""MISS Beal 25' 3PT Jump Shot"", 27.9), (""MISS Satoransky 27' 3PT Jump Shot"", 28.8), (""Morris 24' 3PT Jump Shot (27 PTS) (Tatum 4 AST)"", 29.4), (""MISS Beal 27' 3PT Pullup Jump Shot"", 37.0), (""'Meeks  3PT Jump Shot (8 PTS) (Porter Jr. 1 AST)'"", 43.0), (""MISS Morris 72' 3PT Jump Shot"", 50.2), (""''"", 50.0)]",
SAC,MIA,20180314,,"[(""Olynyk 26' 3PT Jump Shot (10 PTS) (Dragic 3 AST)"", 22.3), (""MISS Ellington 26' 3PT Jump Shot"", 28.1), (""MISS Fox 24' 3PT Jump Shot"", 33.8), (""Ellington 26' 3PT Jump Shot (22 PTS) (Olynyk 4 AST)"", 27.9), (""MISS Hield 26' 3PT Jump Shot"", 21.3), (""MISS Randolph 9' Hook Shot"", 58.4), (""Fox 9' Driving Floating Jump Shot (18 PTS)"", 48.0), (""''"", 50.0)]",
GSW,LAL,20180314,,[],
IND,TOR,20180315,,[],
ATL,CHO,20180315,,[],
NYK,PHI,20180315,,"[(""Covington 25' 3PT Jump Shot (15 PTS) (Simmons 12 AST)"", 23.0), (""'Redick  3PT Jump Shot (13 PTS) (Covington 3 AST)'"", 25.0)]",
HOU,LAC,20180315,,[],
MEM,CHI,20180315,,"[(""MISS Gasol 25' 3PT Jump Shot"", 20.2), (""MISS Payne 25' 3PT Pullup Jump Shot"", 21.8), (""Selden 25' 3PT Jump Shot (8 PTS) (Martin 1 AST)"", 32.0), (""Payne 1' Running Layup (8 PTS)"", 25.8), (""MISS Evans 28' 3PT Jump Shot"", 45.3), (""Green 1' Cutting Dunk Shot (15 PTS) (Gasol 7 AST)"", 30.2), (""MISS Felicio 2' Cutting Layup Shot"", 31.3), (""Martin 2' Reverse Layup (16 PTS) (Gasol 8 AST)"", 35.4), (""'Blakeney Free Throw 1 of 3 (9 PTS)'"", 21.6), (""'Blakeney Free Throw 3 of 3 (10 PTS)'"", 37.4), (""MISS Gasol 12' Jump Shot"", 93.4)]",
SAS,NOP,20180315,,"[(""MISS Green 24' 3PT Jump Shot"", 22.1), (""MISS Holiday 27' 3PT Step Back Jump Shot"", 25.5)]",
DEN,DET,20180315,,[],
UTA,PHO,20180315,,[],
POR,CLE,20180315,,[],
ORL,BOS,20180316,,[],
PHI,BRK,20180316,,"[(""MISS Redick 26' 3PT Jump Shot"", 29.2), (""Carroll 26' 3PT Jump Shot (18 PTS) (Allen 1 AST)"", 31.1), (""Covington 2' Running Layup (7 PTS) (Simmons 12 AST)"", 20.1), (""LeVert 2' Driving Finger Roll Layup (16 PTS)"", 24.9), (""Covington 26' 3PT Jump Shot (10 PTS) (Redick 3 AST)"", 46.1), (""MISS Dinwiddie 5' Driving Layup"", 36.2), (""MISS Dinwiddie 25' 3PT Jump Shot"", 34.6)]",
TOR,DAL,20180316,,"[(""DeRozan 19' Pullup Jump Shot (24 PTS)"", 21.9), (""MISS Smith Jr. 1' Driving Layup"", 33.0), (""'Noel REBOUND (Off:3 Def:3)'"", 22.0), (""MISS Barnes 19' Pullup Jump Shot"", 34.0), (""'VanVleet REBOUND (Off:0 Def:3)'"", 23.3), (""MISS Ibaka 4' Driving Floating Jump Shot"", 43.9), (""MISS DeRozan 13' Floating Jump Shot"", 48.0), (""''"", 50.0)]",
OKC,LAC,20180316,,[],
GSW,SAC,20180316,,"[(""Fox 19' Pullup Jump Shot (4 PTS) (Hield 6 AST)"", 23.2), (""Fox 7' Jump Shot (6 PTS)"", 21.8), (""Green 28' 3PT Pullup Jump Shot (14 PTS) (Cook 3 AST)"", 31.9), (""MISS Green 30' 3PT Jump Shot"", 57.5), (""'Hield REBOUND (Off:0 Def:6)'"", 20.8), (""MISS Young 25' 3PT Jump Shot"", 34.2)]",
LAL,MIA,20180316,,"[(""Kuzma 26' 3PT Jump Shot (11 PTS) (Lopez 2 AST)"", 36.2), (""MISS Richardson 14' Jump Shot"", 31.1), (""MISS Randle 9' Hook Shot"", 23.6), (""Dragic 10' Floating Jump Shot (30 PTS)"", 39.2), (""MISS Thomas 13' Step Back Jump Shot"", 64.2)]",
MIL,ATL,20180317,,"[(""MISS Prince 28' 3PT Jump Shot"", 20.3), (""MISS Prince 28' 3PT Jump Shot"", 21.4), (""MISS Prince 27' 3PT Jump Shot"", 32.8)]",
WAS,IND,20180317,,[],
NOP,HOU,20180317,,[],
NYK,CHO,20180317,,[],
CHI,CLE,20180317,,"[(""MISS Blakeney 25' 3PT Jump Shot"", 24.6), (""MISS Valentine 26' 3PT Jump Shot"", 24.9), (""Payne 27' 3PT Jump Shot (13 PTS) (Zipser 2 AST)"", 27.7), (""'Clarkson  3PT Jump Shot (18 PTS) (James 12 AST)'"", 34.6)]",
MEM,DEN,20180317,,"[(""MISS Jokic 26' 3PT Jump Shot"", 21.2)]",
SAS,MIN,20180317,,[],
UTA,SAC,20180317,,"[(""MISS Mitchell 25' 3PT Jump Shot"", 22.4), (""Ingles 25' 3PT Jump Shot (11 PTS) (Crowder 1 AST)"", 24.5), (""Hield 25' 3PT Jump Shot (23 PTS)"", 20.8), (""Fox 3' Running Dunk (11 PTS) (Temple 2 AST)"", 22.2), (""MISS Mitchell 2' Driving Layup"", 27.7), (""MISS Fox 21' Pullup Jump Shot"", 29.3), (""'Ingles REBOUND (Off:1 Def:6)'"", 20.3), (""MISS Bogdanovic 4' Driving Layup"", 25.5)]",
POR,DET,20180317,,[],
TOR,OKC,20180318,,"[(""Wright 1' Layup (15 PTS) (DeRozan 5 AST)"", 23.5), (""Westbrook 2' Driving Layup (35 PTS)"", 31.3), (""MISS DeRozan 2' Driving Layup"", 25.8)]",
NOP,BOS,20180318,,[],
MIN,HOU,20180318,,[],
LAC,POR,20180318,,[],
CLE,MIL,20180319,,[],
IND,LAL,20180319,,[],
PHI,CHO,20180319,,[],
MIA,DEN,20180319,,"[(""MISS Ellington 26' 3PT Jump Shot"", 20.6), (""MISS Richardson 24' 3PT Jump Shot"", 25.6), (""MISS Barton 14' Pullup Jump Shot"", 21.6), (""MISS Dragic 15' Step Back Jump Shot"", 20.2), (""MISS Barton 2' Layup"", 25.1), (""MISS Barton 1' Tip Layup Shot"", 25.4), (""'MISS Johnson  3PT Jump Shot'"", 44.4), (""'Dragic Free Throw 1 of 2 (15 PTS)'"", 20.2), (""MISS Jokic 7' Hook Shot"", 34.4), (""MISS Murray 2' Finger Roll Layup"", 29.0), (""Jokic 1' Tip Layup Shot (26 PTS)"", 29.8), (""MISS Richardson 8' Turnaround Hook Shot"", 48.0), (""''"", 50.0)]",
NYK,CHI,20180319,,[],
SAS,GSW,20180319,,[],
SAC,DET,20180319,,[],
ORL,TOR,20180320,,[],
BOS,OKC,20180320,,"[(""George 25' 3PT Pullup Jump Shot (24 PTS) (Brewer 3 AST)"", 20.6), (""MISS Horford 26' 3PT Jump Shot"", 21.8), (""Morris 26' 3PT Jump Shot (21 PTS) (Tatum 4 AST)"", 81.3), (""MISS Westbrook 29' 3PT Jump Shot"", 96.0)]",
MIN,LAC,20180320,,[],
NOP,DAL,20180320,,[],
UTA,ATL,20180320,,"[(""'MISS Crowder  3PT Jump Shot'"", 21.2), (""MISS Schroder 24' 3PT Jump Shot"", 21.6), (""MISS Mitchell 14' Floating Jump Shot"", 23.6), (""MISS Dedmon 7' Jump Bank Shot"", 25.2), (""Schroder 9' Driving Floating Jump Shot (40 PTS)"", 31.8), (""MISS Mitchell 10' Floating Jump Shot"", 25.7), (""MISS Ingles 26' 3PT Jump Shot"", 47.6), (""'MISS Ingles  3PT Jump Shot'"", 35.6)]",
POR,HOU,20180320,,[],
CLE,TOR,20180321,,"[(""'Love  3PT Jump Shot (22 PTS) (James 17 AST)'"", 29.2), (""MISS DeRozan 37' 3PT Jump Shot"", 48.7)]",
PHI,MEM,20180321,,[],
MIA,NYK,20180321,,[],
CHI,DEN,20180321,,[],
MIL,LAC,20180321,,[],
NOP,IND,20180321,,"[(""Mirotic 26' 3PT Jump Shot (12 PTS) (Rondo 6 AST)"", 21.4), (""'Mirotic  3PT Jump Shot (15 PTS) (Holiday 4 AST)'"", 23.4), (""MISS Moore 12' Driving Floating Jump Shot"", 23.9), (""Moore 1' Layup (23 PTS)"", 24.0)]",
SAS,WAS,20180321,,[],
ORL,PHI,20180322,,[],
HOU,DET,20180322,,"[(""MISS Harden 27' 3PT Jump Shot"", 32.1), (""MISS Harden 1' Driving Layup"", 21.6), (""MISS Harden 1' Driving Layup"", 25.6), (""Tucker 1' Layup (8 PTS)"", 25.8), (""MISS Griffin 10' Fadeaway Jumper"", 38.7), (""'Harden REBOUND (Off:0 Def:6)'"", 21.0), (""MISS Harden 11' Driving Floating Jump Shot"", 48.0), (""''"", 50.0)]",
NOP,LAL,20180322,,"[(""Rondo 29' 3PT Jump Shot (22 PTS) (Davis 1 AST)"", 20.2), (""MISS Ball 27' 3PT Pullup Jump Shot"", 25.3), (""MISS Randle 7' Driving Layup"", 22.7), (""MISS Rondo 16' Pullup Jump Shot"", 20.7), (""MISS Ball 28' 3PT Pullup Jump Shot"", 43.3), (""MISS Rondo 21' Jump Shot"", 23.7), (""MISS Ball 28' 3PT Jump Shot"", 56.2), (""'Moore REBOUND (Off:0 Def:3)'"", 20.8)]",
DAL,UTA,20180322,,[],
SAC,ATL,20180322,,[],
IND,LAC,20180323,,"[(""MISS Teodosic 26' 3PT Jump Shot"", 20.4), (""MISS Williams 20' Jump Shot"", 20.6), (""Harrell 1' Putback Layup (16 PTS)"", 21.2), (""Collison 18' Step Back Jump Shot (13 PTS)"", 25.8)]",
WAS,DEN,20180323,,"[(""Murray 26' 3PT Pullup Jump Shot (23 PTS) (Jokic 5 AST)"", 20.5)]",
CLE,PHO,20180323,,[],
NYK,MIN,20180323,,[],
TOR,BRK,20180323,,"[(""VanVleet 27' 3PT Jump Shot (16 PTS)"", 22.3)]",
CHI,MIL,20180323,,[],
OKC,MIA,20180323,,"[(""Westbrook 26' 3PT Jump Shot (25 PTS) (George 4 AST)"", 25.7)]",
SAS,UTA,20180323,,"[(""Ingles 26' 3PT Jump Shot (12 PTS) (Favors 1 AST)"", 21.0), (""MISS Mitchell 27' 3PT Pullup Jump Shot"", 26.2), (""Mitchell 25' 3PT Pullup Jump Shot (25 PTS)"", 27.2), (""Aldridge 16' Jump Shot (41 PTS) (Gay 1 AST)"", 23.8), (""Mitchell 3' Driving Layup (27 PTS)"", 22.0), (""Aldridge 14' Turnaround Fadeaway (43 PTS)"", 27.8), (""Mitchell 26' 3PT Pullup Jump Shot (33 PTS)"", 40.8), (""''"", 50.0)]",
